Filename,exit_code,real_time,solve_real_time,SAT_verified
29fb7d9de75c58f6f0da7b4df997f0af-iso-brn005.shuffled-as.sat05-3505,10,0.07,0.06,0,0.07
2a0af42dcfda3543e5d8f3bdc0d0283f-fsf-300-354-2-2-3-2.14.opt,10,131.07,131.07,0,131.07
2a0b27b48cde394ba99cc0a0e3737fc6-mp1-Nb6T07,20,635.60,635.59,0,635.60
2a0f12ac393b2fb15f0dcc45c00e7434-sum_of_3_cubes_108_bits_52,0,5000.03,5000.00,0,5000.03
2a144840047376cee3b7b99455158976-goldberg03:hard_eq_check:i10mul.miter.used-as.sat04-333,20,16.19,16.19,0,16.19
2a15a30186afdad41a49c5c5366d01be-Timetable_C_392_E_62_Cl_26_S_28,10,39.25,39.19,0,39.25
2a1eb78598e61da31a1d4765c18d026e-rbsat-v945c61409gyes1,10,54.41,54.41,0,54.41
2a1f7571b10948d895ad33608277cc74-apn-sbox6-cut5-helpbox28,0,5000.02,5000.00,0,5000.02
2a25d48acbf98ae6749cc390821e02a1-ibm-2002-11r1-k45,10,10.71,10.69,0,10.71
2a31b024f84fb4127d83b5e43c306ffe-mrpp_6x6#10_10,10,0.70,0.69,0,0.70
2a3365659589da4f9812e5d96d3935b0-vlsat2_35929_5082743.dimacs,0,5000.13,5000.00,0,5000.13
2a4287ec5a62566667d1b6f1e3c04326-med30.shuffled,10,4.41,4.41,0,4.41
2a49abea0cff4d213d1ef89466189207-LABS_n070_goal001,20,2045.85,2045.81,0,2045.85
2a53e9c6a25a50d753a94ead66065826-mp1-ps_5000_21250_3_0_0.8_0_1.50_6,20,39.71,39.70,0,39.71
2a5faba0239d2d40929b8ebda8c51f1e-20180322_164241842_p_cnf_320_1120,10,5.37,5.36,0,5.37
2a6bfb04f247a0790162269a5c8ec071-170059081,10,5.23,5.22,0,5.23
2a6f21741efb8f8abbfdfe30f22ba9f8-Mycielski-11-hints-4,20,378.75,378.71,0,378.75
2a7236bed2ca15e57abccde9893a0eca-sokoban-p16.sas.ex.23-sc2016,0,5000.10,5000.02,0,5000.10
2a84c7af7db5cc805e1caa02a0178113-satellite3_v01i.shuffled-as.sat05-4057,10,0.04,0.04,0,0.04
2a9ca86ac3ac3b4e25901be45d04676b-connm-ue-csp-sat-n600-d0.02-s1837695259.used-as.sat04-960,20,11.87,11.87,0,11.87
2aa036beaf28f5d566ba0c527ef8dbb4-SGI_30_60_19_60_6-log.shuffled-as.sat03-113,0,5000.05,5000.04,0,5000.05
2aab943d5ee5d7b3888f1ca30a453c4f-logistics-unsat-logistics-rotate-11t5.sat05-1141.reshuffled-07,0,5000.05,5000.01,0,5000.05
2ad7bdd61a586efb518cc1a175102598-narain-vpn-clauses-10,20,87.44,87.12,0,87.44
2adbad9623c714a6f33c3405b8ab3c77-marg4x4.shuffled-as.sat03-1454,20,14.47,14.46,0,14.47
2b024ec66a64352afefaef0bd34d8821-itox_vc979,20,0.20,0.16,0,0.20
2b16b710df95018b7d53061fb416ec7d-pbl-00090.shuffled-as.sat05-1316.shuffled-as.sat05-1316,10,0.10,0.10,0,0.10
2b3de92685792ae19e4549b5c4571e27-crafted_n12_d6_c4_num4,20,131.64,131.56,0,131.64
2b500a9967d6110ac2dbd0fb62a31993-shuffling-1-s1607689246-of-bench-sat04-351.used-as.sat04-490,0,5000.04,5000.03,0,5000.04
2b5f3caa6d84857f4919513df087bbdf-bv-term-small-rw_1220.smt2,0,5000.03,5000.02,0,5000.03
2b60f9be1439f63b7f174c6b8ca7fedf-sgen1-unsat-121-100,0,5000.01,5000.00,0,5000.01
2b738a1991a7318cad993a809b10cc2c-marg2x2.shuffled-as.sat03-1440,20,0.00,0.00,0,0.00
2b792fa1e9b4be42dac50f340f91eec2-pb_400_09_lb_04,20,157.82,157.75,0,157.82
2b79a32fe5eab5954569261405d7601c-transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN,10,924.07,923.96,0,924.07
2b79d33628be6f5c5a3ccc22209fd405-ferry8_ks99a.renamed-as.sat05-4004,10,0.01,0.01,0,0.01
2b800b372ae6d7746cd5a967d1d16307-srhd-sgi-m47-q742.5-n45-p15-s28972035,10,0.12,0.10,0,0.12
2b8f44fd542e8c6dd4917a3df727025c-twoall.used-as.sat04-985,20,22.86,22.85,0,22.86
2b9793f3e830c87d87d1a4a0e46e823f-rand_net60-25-10.shuffled,20,0.02,0.01,0,0.02
2ba50be551d72853ba662e11371b24c1-at-least-two-traffic_b_unsat,20,336.19,336.15,0,336.19
2bb7d64dd3512f26249bd2f7e8d90a51-cz-3-7-7,20,703.67,703.66,0,703.67
2bbb665499be8250987177df6c80f20e-genurq20Sat.shuffled-as.sat03-1506,10,0.79,0.78,0,0.79
2bbc3327d89b59591b89b5d5a486f037-001,10,2163.28,2163.27,0,2163.28
2bc12d122b5113f99285fc8f71593bf4-newton.2.3.i.smt2-cvc4-sc2016,20,4276.25,4276.20,0,4276.25
2be29ea62e8b3f85bc0f874a194047b3-fphp-045-035.shuffled-as.sat05-1223,0,5000.03,5000.00,0,5000.03
2bea5597bd104b08f4b9564b96aebdc1-cnt08.shuffled,10,0.46,0.46,0,0.46
2bfc581025f4136b5a0613e8a1c210e6-hitag2-10-60-0-0xe14721bd199894a-99,20,1994.54,1994.48,0,1994.54
2c0a3d65b2772174460c884c79ece3d1-gensys-brn006.shuffled-as.sat05-3425,10,0.65,0.65,0,0.65
2c11a54b97218c0c939a626245bba86a-c9bidw_i,20,111.55,111.53,0,111.55
2c15682632ec230f52e04e6b8738ba1f-aes_24_4_keyfind_2-sc2013,10,672.29,672.28,0,672.29
2c17a6de2848b26d45e8a66f5feaa894-modgen-n200-m90860q08c40-6295,20,0.03,0.03,0,0.03
2c216cf84cc3a61aaa6d7e6afaeaf5af-w19-20.1,20,145.05,145.03,0,145.05
2c31104b38ad68ddd846e03ad248bcee-bob12m06,20,4.23,3.92,0,4.23
2c3c28f6d939d157e909c57a265fc908-mchess_17,20,3213.88,3213.87,0,3213.88
2c4e0ec3514d121eb77e995aa7c061ff-hitag2-8-60-0-0xb2021557d918860-94,20,3424.01,3423.98,0,3424.01
2c5452e8b90e57f4e0900438ff749f20-ps_300_322_20,10,453.75,453.58,0,453.75
2c6909b32a7ba218e95c89c3fff48861-ndist.b.20998,10,0.34,0.26,0,0.34
2c7e530bd383ed94fd6da30cbe5d146f-rbsat-v2400c266431gyes7,0,5000.05,5000.02,0,5000.05
2c7f53ede328263a433d01bfdd1114f2-logistics-rotate-10t6.shuffled-as.sat05-1134,10,3.73,3.71,0,3.73
2c80f7be9ab93c5bf4651a4aed0cbad4-shuffling-1-s1666656867-of-bench-sat04-427.used-as.sat04-566,10,21.53,21.53,0,21.53
2c893f0fd912257e4d0c2ab8c767d7f7-SGI_30_80_20_90_10-log.shuffled-as.sat03-196,0,5000.01,5000.00,0,5000.01
2c89f1892c05c52d968039be0d544b02-shift1add.17976,20,442.78,442.76,0,442.78
2ca45059bddd612a5b6a3ce1fa903c04-vmpc_21.renamed-as.sat05-1923,10,0.54,0.54,0,0.54
2ca513f98cb00bf9ff0ff1f8a9caaf78-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN,20,1312.78,1312.77,0,1312.78
2ca82d36bf188d2078831a1e82e9aac0-8pipe_q0_k,20,239.03,239.01,0,239.03
2cb7b46308e84d71f2ac00ede72ca774-clauses-4.shuffled-as.sat05-1967,10,14.63,14.61,0,14.63
2ccc158cc3a0e1bb959242bc57965ec5-crafted_n12_d6_c4_num11,20,132.15,132.06,0,132.15
2cdd629fc6893419d7fb4bc4af057f82-mp1-ps_5000_21250_3_0_0.6_0_1.45_2,0,5000.03,5000.01,0,5000.03
2cdd8d0f948351223500e20c9e631ffd-ACG-20-10p0,20,588.27,588.24,0,588.27
2cddf2882451cbf057dce063728da9ae-Schur_160_5_d27,0,5000.01,5000.00,0,5000.01
2ce5d7c2f71f8d1cd6471932b1cb854e-AProVE07-03,20,114.96,114.95,0,114.96
2cf177493f485906510321213cfdc994-si2-b03m-m400-03,10,2.54,2.53,0,2.54
2d0b17fc6203c74e3e72055f532459ca-rbsat-v2640c305320gyes10,0,5000.03,5000.00,0,5000.03
2d0c041c0fe72dc32527bfbf34f63e61-170223547,10,0.74,0.74,0,0.74
2d1e4189b9de74ed1af4721483d3a574-rbsat-v760c43649g9,10,4.49,4.49,0,4.49
2d2480ecc9cf28ffab434e5a01283fe4-hitag2-10-60-0-0xfee9637399d85a2-78,20,2457.02,2457.02,0,2457.02
2d46630f3a5cf0db88d418ac49bc91c3-rbsat-v760c43649gyes8,0,5000.02,5000.00,0,5000.02
2d5cc23d8d805a0cf65141e4b4401ba4-20180322_164245263_p_cnf_320_1120,10,14.26,14.26,0,14.26
2d6d26e1c5b4f2763c03697a6d00d3cf-fixedbandwidth-eq-31_shuffled,0,5000.01,5000.00,0,5000.01
2d92bc594de18b0ab452eb8b0a3e2798-4col200_9_5.shuffled,0,5000.02,5000.01,0,5000.02
2da2d8242d31196d7a3d282e9cae4706-hwb-n26-02-S1189729474.shuffled-as.sat03-1623,20,1541.58,1541.57,0,1541.58
2da6cd2db1412abbf001b66cfa91e92f-phnf-size10-exclusive-equilarge_m2.used-as.sat04-899.shuffled-as.sat05-4185,0,5000.03,5000.00,0,5000.03
2daf54c7f2e073d821c467a4993ebdeb-IBM_FV_2004_rule_batch_22_SAT_dat.k100,10,32.86,32.84,0,32.86
2db24587fa4da8d6bf3b55c9ff6c10a4-hgen8-n260-01-S1597732451.shuffled-as.sat05-480,0,5000.03,5000.02,0,5000.03
2db411a0737a4a9eba4d9b68541e0ce7-test_v3_r3_vr10_c1_s24300.smt2-stp212,10,1.72,1.71,0,1.72
2dbb1db59a4ea23587ba2dc21080e4e7-shuffling-2-s1080347346-of-bench-sat04-432.used-as.sat04-709,20,31.67,31.66,0,31.67
2dc39ea808c5fffc08d2ab8c48881c80-g2-hwmcc15deep-bobpcihm-k31,0,5000.04,5000.02,0,5000.04
2dcc525ccb3eb88be9dcd4fbed1bab6c-satcoin-genesis-SAT-32,0,5000.11,5000.08,0,5000.11
2dd2843e84e1c73b9a3fd45d4f13a2fa-ktf_TF-3.tf_2_0.02_24,20,3742.18,3742.16,0,3742.18
2dd79829405516b6add235e8fc4732b8-battleship-20-39-sat,10,112.36,112.35,0,112.36
2de2fae0ba0682cdde41af2216550302-SGI_30_60_28_50_8-dir.shuffled-as.sat03-128,20,2609.15,2609.14,0,2609.15
2dfce8dfd050eefb91c57a8f2270cff9-newton.4.3.i.smt2-stp212,20,3617.98,3617.96,0,3617.98
2e058841373f34cc47d8dec927fd1796-blocks-blocks-36-0.150-NOTKNOWN,10,438.94,438.80,0,438.94
2e0d0b143cff2105aa07d57e30ea5d74-atco_enc2_opt2_05_9-sc2014,10,227.48,227.47,0,227.48
2e20dea74a345197d1adf368856da6f2-ndist.b.22495,10,0.35,0.25,0,0.35
2e29192bee7f468c3c6e1b7088829575-preimage_80r_493m_160h_seed_457,10,2352.71,2352.70,0,2352.71
2e2c1be1dcb0a636e0cccce1008ff289-mod2-rand3bip-unsat-90-1.shuffled-as.sat05-2594,20,0.10,0.10,0,0.10
2e425e75bd968a05ca267c87177ba592-slp-synthesis-aes-top21-sc2011,20,4268.21,4268.20,0,4268.21
2e4e9b9124c854aa7068a882ebdbab59-rand_net50-25-5.shuffled,20,0.01,0.01,0,0.01
2e587b60ddaab9f66380b045119e5086-x2_40.shuffled-as.sat03-1599,20,20.20,20.20,0,20.20
2e59129ef0d4fcaf1a3b9ae53e465238-edges-024-4-7787777-1-00,0,5000.01,5000.00,0,5000.01
2e5faa17499af9864176f0ff421a8e76-total-5-11-s,10,2.74,2.72,0,2.74
2e6665e09a074c42b68cb142a635344d-ASG_96_len112_known_last13_2_u,20,455.00,455.00,0,455.00
2e6e3eb0bae3b6b69b9d2a32b06022c1-iso-ukn001.shuffled-as.sat05-3343,20,0.05,0.04,0,0.05
2e8d7161c0fc7c711333eacff1cdb196-bf1355-741,20,0.02,0.02,0,0.02
2e952bfbce4f152e944987aadce01abb-em_7_4_9_exp,10,0.01,0.01,0,0.01
2ea58bf02696a704fcbc2b09ecc0b180-par32-5-c.shuffled,0,5000.01,5000.00,0,5000.01
2eb4cba952052c88a56e7cb42bbd2d8d-IBM_FV_2004_rule_batch_2_31_1_SAT_dat.k80.debugged,0,5000.02,5000.01,0,5000.02
2ebd179039ebdc8170d2a3d8c0e8bdc1-iso-brn002.shuffled-as.sat05-2927,10,0.02,0.02,0,0.02
2ecabde9d7d9098ecf05ad76bcc6bdea-par32-2.debugged,10,0.09,0.09,0,0.09
2ecd4f44785061feffd8316600972a4f-par32-3.shuffled,0,5000.02,5000.00,0,5000.02
2ed94c394ad882bcfa42df6a1ed485ea-rand_net70-30-1.shuffled,20,0.02,0.02,0,0.02
2ee0774c957ac08cab643bbe3cf5f8e2-manthey_single-ordered-initialized-w32-b9,20,5.21,5.20,0,5.21
2eeb1d735afc7aae8266d7355d4312c9-mod2c-rand3bip-unsat-150-2.shuffled-as.sat05-2369,0,5000.03,5000.02,0,5000.03
2eee5bfbc4019900d2cac2206949defe-homer19.shuffled,0,5000.02,5000.00,0,5000.02
2ef023ae6c46e4415734f9349a36d678-velev-pipe-o-uns-1.0-7,20,334.15,334.13,0,334.15
2efb9075d56838fdcfb9e3bbd7634420-genurq6Sat.shuffled-as.sat03-1512,10,0.03,0.03,0,0.03
2f05cb9c187b6a7789487347344601b3-em_7_4_8_all,10,0.02,0.01,0,0.02
2f2bb4cdd04d3aa32f37f1c28a0b8bd5-srhd-sgi-m52-q918.75-n50-p15-s98191766,10,0.16,0.14,0,0.16
2f410eb822183388f75d966463293f60-qwh.40.528.shuffled-as.sat03-1652,10,15.75,15.75,0,15.75
2f734109b7f0ccf86c85ade14a238b1a-MD5-29-4,0,5000.04,5000.01,0,5000.04
2f779374c7998f8bdfc2eb9f259c75ae-g2-slp-synthesis-aes-top24,10,746.97,746.96,0,746.97
2f7b383673350dcca7454964a5cdfc20-bob12s04,20,948.03,947.99,0,948.03
2f93deac30c03c206d0366b79d7df62d-urqh3x6.shuffled-as.sat03-1479,0,5000.02,5000.02,0,5000.02
2f96882c6bf532587ff779b4aa9b7405-ae_rphp056_05,0,5000.03,5000.01,0,5000.03
2f998f06e0729ffa9ee5930dd8ba807c-TT7F-34-24C,0,5000.05,5000.02,0,5000.05
2fb0bf7025799782ba3c5306e5115345-mod2c-rand3bip-unsat-90-3.shuffled-as.sat05-2310,20,2.24,2.24,0,2.24
2fbd07c399ed9a0d7887aad9c815f0f1-UCG-15-5p0,20,39.82,39.80,0,39.82
2fc1354438b7dc24dea60cc6fce62e8b-cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15,20,0.28,0.26,0,0.28
2fcd5152cc1a5dc67243cc7766eb6056-unsat-pbl-00090.sat05-1326.reshuffled-07,20,0.08,0.08,0,0.08
2fdb459a50c2ffb1b8521b8464024dd4-fsf-300-354-2-2-3-2.85.opt,10,121.08,121.04,0,121.08
2fdd1060b7b84e0a467ce815f808d72f-TimetableCNFEncoding_1_UNKNOWN,0,5000.18,5000.00,0,5000.18
2fe40704cdbb0ba99635e8d1a050b0a1-ndist.b.27485,10,0.41,0.31,0,0.41
2fe9a4ad4b9e00a857d11534429703cf-fphp-020-015.shuffled-as.sat05-1218,0,5000.03,5000.00,0,5000.03
2fea6a7c016115a1b9dac63b8405212e-bf1355-621,20,0.01,0.01,0,0.01
2fedd34f047c7eceddf043d120fb597f-Haystacks-ext-13_c18,0,5000.02,5000.00,0,5000.02
2ff25c7783f8ceb3ebab31eebb98592e-Karatsuba6972593x13466917,10,618.62,618.61,0,618.62
2ff3034dc56f3211bd92c674ea5fbc3b-fclqcolor-14-08-09.shuffled-as.sat05-1276,0,5000.01,5000.00,0,5000.01
3073edda0f43dc631c798ab3307551ca-smtlib-qfbv-aigs-lfsr_004_127_112-tseitin,20,8.18,8.16,0,8.18
307586ddb51dbb0217b1611876e59882-aes_32_3_keyfind_1-sc2011,10,1856.06,1856.05,0,1856.06
30864e4330354181c1c7ccbf301123d9-jgiraldezlevy.2200.9086.08.40.188,10,11.25,11.25,0,11.25
308ca488c6257e647108a340e3119c62-srhd-sgi-m62-q1504.5-n60-p30-s88600538,10,0.26,0.22,0,0.26
30a3306ed39394c9a9bfe2fcbaec8f74-q_query_2_L324_coli,20,6.39,6.35,0,6.39
30c44e6084a893593d64d500551872cb-Circuit_multiplier34,10,258.34,258.33,0,258.34
30d9ae223e3e2db6a2b7296d2d671f1a-VanDerWaerden_pd_2-3-18_298,10,8.87,8.87,0,8.87
30e8b47741a4104c01eeea1d00bbce9e-aes_equiv_encry_3_rounds.debugged,20,424.07,424.04,0,424.07
310c8feaba5b17320db0b224bfb9478b-ps_200_305_70,20,36.78,36.69,0,36.78
311c1ad79b201405eee7bc96827c75e6-hgen3-v350-s1711636364.shuffled-as.sat03-1687,0,5000.01,5000.00,0,5000.01
312f3a5066497d26a734834aa1c8c4eb-mod2c-rand3bip-sat-200-1.shuffled-as.sat05-2458,10,15.19,15.19,0,15.19
31311e688a1ec28c827c0878786e3c18-puzzle42_sat,0,5000.03,5000.02,0,5000.03
31332cb8a59105fb24b1f719b906711a-g2-ak128paralsimpbaig,0,5000.04,5000.00,0,5000.04
313e465608f8f187130fd1456bdcae6e-gensys-brn007.shuffled-as.sat05-3426,10,0.68,0.67,0,0.68
314b63e5b44a2c441e10d197f797e18b-ak032modbtmodbtisc,20,0.12,0.11,0,0.12
3154f269851c216ac1ddb39e092db3e3-uniqinv30prop,20,4.82,4.81,0,4.82
3162e4e702f5d98d046005cb87afdbfc-pbl-00400.shuffled-as.sat05-1322.shuffled-as.sat05-1322,10,0.83,0.83,0,0.83
316e22c7acf697be27514ffda0381ebc-2bitcomp_5.hg_20,0,5000.22,5000.02,0,5000.22
317384b26ed348c42d03fb1527104cf1-hgen3-v500-s1803930514.shuffled-as.sat03-1693,0,5000.09,5000.03,0,5000.09
31746b8d1bf7628c843592a85a8d95ba-4g_6color_366_060_06,10,2916.60,2916.54,0,2916.60
3188581c8d38603822aa0d6136cd0a1f-mrpp_8x8#16_10,10,1.61,1.60,0,1.61
318dcdfe285bc5f922020a25738cd0c4-shuffling-1-s1891661652-of-bench-sat04-325.used-as.sat04-452,10,2.34,2.33,0,2.34
31946800b235e9de9b764c9e49bfbbf1-4col100_9_9.shuffled,20,5.65,5.64,0,5.65
3198bf396bbf9fbf335513f05293275e-mizh-sha0-35-2,10,12.63,12.62,0,12.63
31b52a09a9c60eaf6b46a5778c8bf9ff-hitag2-7-60-0-0x5f8ec0ffa4b15c6-25,20,2019.08,2019.07,0,2019.08
31bf61072f6e11808e8743a1c8a048eb-rope_7500.shuffled-as.sat05-463,20,1297.28,1297.20,0,1297.28
31c4aacd83bfd2aa7a9762a5b463b992-MVD_ADS_S11_7_7,10,0.78,0.76,0,0.78
31d7d9e146f7caddeb476bd56be4561b-safe-50-h50-sat,10,41.79,41.76,0,41.79
31e2730529841cc122e113b9555c9425-Ptn-7824-b12,10,2937.44,2937.44,0,2937.44
31e9cd07f730b20faa7c3d0f1ba2ea2e-b04_s_unknown_pre,10,17.96,17.90,0,17.96
31edaafd9d145d9346d2bddf8fcb8832-manthey_single-ordered-initialized-w44-b7,20,217.87,217.86,0,217.87
31f9def879e3f935137fde395aa41d90-hard-0-U-7061,20,5.19,5.16,0,5.19
32076b11a5d315b752dfdc106c861cb1-abw-N-bcsstk07.mtx-w35,0,5000.25,5000.01,0,5000.25
3216f24958e80db7551af00f5230c362-rbsat-v760c43649gyes4,10,372.48,372.47,0,372.48
3219f951c5206f0d683d626d17775639-dp10u09.shuffled,20,3.11,3.11,0,3.11
321ad77194d30ddfb45049f2fa8a4db9-FIFO.used-as.sat04-991,20,4.60,4.60,0,4.60
3228a7d24283b951f99c6b41f1f31bb8-g2-hwmcc15deep-intel065-k11,20,2659.90,2659.89,0,2659.90
322b351df09ea7ef903349e7de11ce22-gt-014.shuffled-as.sat05-1302,20,0.04,0.03,0,0.04
324b2441c6f1fa9d5f3cf3a4c8447fc7-SC21_Timetable_C_512_E_66_Cl_34_S_35,0,5000.10,5000.00,0,5000.10
325bedaebd99c3cd5e9f91aced5e9fac-rovers4_ks99i.renamed-as.sat05-3973,10,0.01,0.01,0,0.01
3288819e2dffdab0b865035378499897-E02F22,10,137.09,137.05,0,137.09
328988c06690548bdb7ee0cefc7d53dd-fclqcolor-08-06-07.shuffled-as.sat05-1281,20,2.73,2.72,0,2.73
328da7966b09b2f6e99c93c4e877fbff-sgen3-n260-s62321009-sat,0,5000.01,5000.00,0,5000.01
32908784e796d14abae7df4239355d85-urqh5x5.shuffled-as.sat03-1481,0,5000.02,5000.00,0,5000.02
3292846129f7c1d50375e3e6cf8c7d4a-urqh1c3x5.shuffled-as.sat03-1465,20,872.50,872.49,0,872.50
32a6ada84634400021d4512724517386-shuffling-2-s600266287-of-bench-sat04-431.used-as.sat04-708,0,5000.05,5000.00,0,5000.05
32a7129c1bf7922f8cfa7748db5b5268-b2005-p3-14x14c17h9-Ser3-0,0,5000.32,5000.02,0,5000.32
32baec6a0b794482e314a8a621d421a6-fphp-050-050.shuffled-as.sat05-1210,10,0.04,0.04,0,0.04
32bed31ddefe3725cce5b267ef36c489-sv-comp19_prop-reachsafety.fib_bench_longest_false-unreach-call.i-witness,10,176.54,176.54,0,176.54
32c0023f1d44256449efb06913680170-rope_0050.shuffled,20,0.23,0.23,0,0.23
32c362d1c770a4eb66a5c78346c5e917-gensys-brn100.shuffled-as.sat05-2844,10,0.04,0.04,0,0.04
32c46927c832ff554d89cffce002efa2-shuffling-2-s309728486-of-bench-sat04-729.used-as.sat04-755,10,25.68,25.61,0,25.68
32d0cc6432166c097aa5e41628129784-bart11.shuffled,10,0.01,0.01,0,0.01
32dc74b01c269a8f6d0b48f8953a1887-instance_n7_i7_pp,10,14.08,14.07,0,14.08
32e05ac1cb4837cabf3fa0ecc544714a-cnt06.shuffled,10,0.02,0.02,0,0.02
32e77b54836af7f04f33aa8a7ebbe4ca-sha0_36_5,10,282.78,282.77,0,282.78
32f41398df30119e715e900dfcb2c406-rand_net60-30-10.shuffled,20,0.02,0.02,0,0.02
32f9900af4924d30329eb0eb9f8aa26b-aaai10-planning-ipc5-pipesworld-27-step14,10,86.75,86.64,0,86.75
32f9e6d8589013f96d86b3bcb3888dac-jgiraldezlevy.2200.9086.08.40.158,10,44.15,44.15,0,44.15
330617aa919e0edb980c6504e0d17eb2-CNP-5-500,10,140.69,140.68,0,140.69
330eee0dedfcfa106a41bee7d49b02ea-avg-checker-4-24.shuffled,10,0.45,0.45,0,0.45
331649866ebe930a67c7866abd58c319-pret150_60.cnf.mis-99.debugged,0,5000.01,5000.00,0,5000.01
3334919f6e241ce87c5b91ed90fc0c1c-edit_distance031_284,20,997.10,997.09,0,997.10
33364146262b45745d09592665daca8a-11pipe_11_ooo,0,5000.05,5000.00,0,5000.05
3339c8f960c4c071984ee1c66dfeae5f-fdmus_b22_113,20,0.03,0.02,0,0.03
334aa882de28856fc8c75885285d2a3c-HCP-446-105,10,1693.83,1693.81,0,1693.83
33781a734f0034b9942dcd2c12b50065-rpoc_xits_17_SAT,10,0.09,0.08,0,0.09
337ee3de87f824f99508e65faa6e1a0b-SocialGolfers-6-6-7-cp_c18,0,5000.06,5000.04,0,5000.06
338bbefd31a527548666d5cee1aadaeb-rpoc_xits_10_UNKNOWN,0,5000.01,5000.00,0,5000.01
338e4cd91f3a0c1661ca9290d074f3eb-grid-pbl-0060.shuffled-as.sat05-1333.shuffled-as.sat05-1333,10,0.03,0.03,0,0.03
33912d113ae77a6f424b4858e8c5ce0e-SGI_30_80_24_80_9-log.shuffled-as.sat03-204,0,5000.01,5000.00,0,5000.01
33a45c71f3a77d3ac0096eaabedaf31f-rook-47-1-1,20,1034.33,1034.31,0,1034.33
33bc7daf6c398d1577e904833e889e33-SAT_dat.k95-24_1_rule_3,20,848.57,848.47,0,848.57
33bcf82677b7fdacf18dd48892596a1d-TimetableCNFEncoding_20_UNKNOWN,10,193.43,193.35,0,193.43
33db141b5b8edd53ade4a4042a655be5-mod2c-rand3bip-sat-210-2.shuffled-as.sat05-2474,10,5.62,5.62,0,5.62
33db8e6d08fb905660e21f78e436f2cc-hidden-k3-s0-r5-n700-01-S2069048075.shuffled-as.sat05-488,0,5000.01,5000.00,0,5000.01
33e82a3b6df2b2b63291775c0133a32f-MVD_ADS_S1_5_5,20,1.10,1.06,0,1.10
33f07e224289d8a770bcf89c788b7689-shuffling-2-s603990491-of-bench-sat04-321.used-as.sat04-595,10,3.16,3.15,0,3.16
33f30196a8621928deb37d204729e218-dist5.c,20,61.97,61.97,0,61.97
34038db20edb478e85b3bc6fce2e5c86-urqh3x4.shuffled-as.sat03-1477,20,408.45,408.44,0,408.45
340d69ecc5f4a8385a9c3a7c1e97d714-ezfact256_1.shuffled,0,5000.06,5000.03,0,5000.06
34169ab2f3579c35987e1639d2e4835c-g2-hwmcc15deep-oski15a10b08s-k23,20,2028.21,2028.18,0,2028.21
34193434b58a8f8b392a22e3abd39367-tseitingrid7x170_shuffled,0,5000.05,5000.02,0,5000.05
341c4f501ceb036a1ff19f653986cf04-ip36.shuffled,20,1.23,1.22,0,1.23
342b5051905c00be7850050ff6d41658-UR-10-5p1,10,2.48,2.46,0,2.48
34323d942ba720695022bb1251190a01-53-129696,0,5000.07,5000.04,0,5000.07
343885733b441b8dbf2d90886f39c746-problem_19.smt2,20,250.68,250.68,0,250.68
3454285436b59c94031a9d8831dae833-atco_enc1_opt2_10_16,10,119.16,119.15,0,119.16
345b3a66985c7d40ae745fcbb96d53cf-Nb7T44-sc2017,10,70.36,70.35,0,70.36
3467c5b32448a87f1d81c2063407850c-frb59-26-1.used-as.sat04-891-sc2011,0,5000.04,5000.00,0,5000.04
347c985c4bab76b31282fc0912214a82-UCG-15-10p0,20,107.12,107.10,0,107.12
348e611ba5282f56d83e6d3979563d96-php-025-020.shuffled-as.sat05-1177,0,5000.06,5000.04,0,5000.06
349cff3574497aa669880733c50dd640-c8n_i,20,3.83,3.82,0,3.83
34aebb93dc0f9f68f6cc8b51efe1cc0c-alu2_gr_rcs_w7.shuffled,20,1.26,1.25,0,1.26
34b2d0a7df10b23d9929f2bede05769d-12pipe_bug3_q0,10,102.91,102.79,0,102.91
34c4f43536cffc580a87e655b4100332-79.smt2,0,5000.04,5000.00,0,5000.04
34c64c89371c38e2ad39442e7be6f9f2-Urquhart-s3-b1.shuffled,20,0.72,0.72,0,0.72
34d4855d35512e718f73405f1291a592-g2-hwmcc15deep-beemhanoi4b1-k32,20,2441.49,2441.46,0,2441.49
34da7281df2d13343b40517a88789c73-total-10-13-s,10,6.70,6.68,0,6.70
34edff0f4d455460d76e25fc7646783f-srhd-sgi-m37-q505.75-n35-p30-s59841049,10,0.06,0.05,0,0.06
34fa0922e66aee3b6f6ffe1760f459d4-f9idw,20,167.41,167.38,0,167.41
35286fc19d9b77bb787aa11f3a795923-iso-brn009.shuffled-as.sat05-2703,10,0.09,0.09,0,0.09
352bd44be7f5209c1e1a5256996f4c34-QG7a-gensys-icl001.sat05-3822.reshuffled-07,20,41.94,41.94,0,41.94
352fa1386fb92b961f675401b7d76e21-fphp-060-059.shuffled-as.sat05-1239,0,5000.07,5000.01,0,5000.07
3539518588fffce0ba38d484e9fb8652-g2-hwmcc15deep-beemloyd3b1-k31,20,419.48,419.43,0,419.48
3544f7f4ae73749a944b8c87a13aaf48-mp1-9_22,0,5000.01,5000.00,0,5000.01
354deb2db0a0207dd6a697d29ec0dbb2-pb_300_10_lb_13,10,59.44,59.40,0,59.44
